||||"Urban Municipal Market Prices (J$/Kg)
Week Ending December 12, 2020"|||||||||||||||||||
"Ministry of Industry, Commerce, Agriculture
& Fisheries"|||||||||||||||||||||||
|||||||||||||||||||||||
|||||||||||||||||||||||
|||||||||||||||||||||||
|||||||Papine||||||Coronation|||||||Cross Roads|||
|||||||||||||||||||||||
Commodity||Variety / Source||||Low|||High|Most Freq.|||||Low||High|Most Freq.||Low|High||Most Freq.
Broccoli||Local|||||||n/a||||||1760||1760|1760|||n/a||
Cabbage (Green)||Local||||550|||550|550|||||330||506|440||550|660||605
Cabbage (Red)||Local|||||||n/a||||||770||770|770|||n/a||
Callaloo||Shredded||||440|||440|440|||||330||330|330||330|440||385
Callaloo||Whole||||330|||330|330|||||220||220|220||330|330||330
Cantaloupe||Local|||||||n/a||||||660||660|660|||n/a||
Carrot||Local||||660|||660|660|||||220||440|396||550|660||605
Cauliflower||Local|||||||n/a||||||440||660|550|||n/a||
Coco||Local||||550|||550|550|||||330||374|352||440|550||495
Cucumber||Local||||264|||330|297|||||132||220|176||308|550||432.67
Dasheen||Local||||440|||550|495|||||330||396|330||440|550||495
Escallion||Local||||440|||660|550|||||220||330|330||440|550||495
Ginger||Local||||660|||660|660|||||220||330|330||550|660||605
Green Banana||Local||||77|||154|113.67|||||66||110|84.33||110|154||154
Gungo Peas||Dry||||660|||880|770|||||550||550|550|||n/a||
Gungo Peas||Green||||1100|||1320|1320|||||660||1100|1100||1540|1760||1650
Honeydew Melon||Local|||||||n/a||||||550||660|605|||n/a||
Irish Potato||Local||||396|||440|418|||||330||440|385||440|550||495
Lettuce||Iceberg (Local)||||440|||660|550|||||220||660|220||550|660||605
Lettuce||Other|||||||n/a||||||||n/a||||n/a||
Lettuce||Romaine (Local)|||||||n/a||||||660||660|660|||n/a||
Okra||Local||||495|||660|577.5|||||330||330|330||330|330||330
Onion||Local|||||||n/a||||||||n/a||||n/a||
Pak Choi||Local||||220|||220|220|||||154||220|220|||n/a||
Papaya||Local||||330|||440|385|||||330||330|330||396|440||418
Pepper||Scotch Bonnet||||1760|||2200|1980|||||1540||1760|1760||1980|2200||2090
Pepper||West Indian Red||||1320|||1320|1320|||||440||1100|687.5||880|880||880
Pineapple||Cow Boy|||||||n/a||||||220||264|242|||n/a||
Pineapple||MD 2|||||||n/a||||||396||396|396|||n/a||
Pineapple||Sugar Loaf||||352|||352|352|||||264||396|330||330|484||418
Plantain||Green||||220|||264|242|||||176||220|198||220|264||242
Plantain||Ripe||||330|||352|341|||||176||264|220||220|308||264
Pumpkin||Local||||264|||330|297|||||66||154|110||220|308||264
Sorrel||Local||||660|||770|715|||||440||550|440||660|660||660
String Bean||Local||||1100|||1320|1210|||||880||1100|880||1320|1540||1430
Sweet Pepper (Green)||Green House (Local)|||||||n/a||||||||n/a||||n/a||
Sweet Pepper (Green)||Local||||1540|||1760|1760|||||1100||1540|1100||1760|1760||1760
Sweet Pepper (Red)||Green House (Local)|||||||n/a||||||||n/a||||n/a||
Sweet Pepper (Red)||Local|||||||n/a||||||1100||1100|1100|||n/a||
Sweet Pepper (Yellow)||Green House (Local)|||||||n/a||||||||n/a||||n/a||
Sweet Pepper (Yellow)||Local|||||||n/a||||||||n/a||||n/a||
Sweet Potato||Local||||330|||352|330|||||176||220|220||440|440||440
Thyme||Local||||1760|||2200|1980|||||1320||1760|1540||1760|1760||1760
Tomatoes(Plummy)||Local|||||||n/a||||||770||1100|1100||1320|1760||1540
Tomatoes(Salad)||Local||||1540|||1760|1650|||||880||1100|1100||1320|1320||1320
Watermelon||Local||||770|||770|770|||||616||616|616|||n/a||
Yam||Negro||||440|||440|440|||||220||220|220|||n/a||
Yam||Sweet||||660|||660|660|||||330||440|385||550|550||550
Yam||White (Lucea)||||264|||330|330|||||176||220|220||330|440||330
Yam||Yellow||||264|||330|330|||||176||220|176||330|440||330
|||||||||||||||||||||||
"http://www.ja-mis.com
Prepared on 12/11/2020 by Agriculture Marketing Information Division"|||||||||||||||||||||||
