date|parish|commodity|variety source|low|high|most frequent|supply|grade
february_13_2021|St. Catherine|plantain|green|176|330|253|moderate|excellent
february_13_2021|St. Catherine|plantain|ripe|-|-|-|-|-
february_13_2021|St. Catherine|pumpkin|local|88|220|220|moderate|excellent
february_13_2021|St. Catherine|sorrel|local|-|-|-|-|-
february_13_2021|St. Catherine|string bean|local|-|-|-|-|-
february_13_2021|St. Catherine|sweet pepper (green)|green house (local)|-|-|-|-|-
february_13_2021|St. Catherine|sweet pepper (green)|local|330|396|363|moderate|excellent
february_13_2021|St. Catherine|sweet pepper (red)|green house (local)|-|-|-|-|-
february_13_2021|St. Catherine|sweet pepper (red)|local|-|-|-|-|-
february_13_2021|St. Catherine|sweet pepper (yellow)|green house (local)|264|264|264|scarce|excellent
february_13_2021|St. Catherine|sweet pepper (yellow)|local|-|-|-|-|-
february_13_2021|St. Catherine|sweet potato|local|66|176|121|scarce|excellent
february_13_2021|St. Catherine|thyme|local|-|-|-|-|-
february_13_2021|St. Catherine|tomatoes(plummy)|local|22|66|44|scarce|excellent
february_13_2021|St. Catherine|tomatoes(salad)|local|66|176|121|scarce|excellent
february_13_2021|St. Catherine|watermelon|local|-|-|-|-|-
february_13_2021|St. Catherine|yam|negro|-|-|-|-|-
february_13_2021|St. Catherine|yam|sweet|-|-|-|-|-
february_13_2021|St. Catherine|yam|white (lucea)|-|-|-|-|-
february_13_2021|St. Catherine|yam|yellow|132|176|154|moderate|excellent
february_13_2021|Clarendon|broccoli|local|-|-|-|-|-
february_13_2021|Clarendon|cabbage (green)|local|88|176|132|fair|excellent
february_13_2021|Clarendon|cabbage (red)|local|-|-|-|-|-
february_13_2021|Clarendon|callaloo|shredded|-|-|-|-|-
february_13_2021|Clarendon|callaloo|whole|44|88|66|moderate|excellent
february_13_2021|Clarendon|cantaloupe|local|-|-|-|-|-
february_13_2021|Clarendon|carrot|local|154|220|220|moderate|excellent
february_13_2021|Clarendon|cauliflower|local|-|-|-|-|-
february_13_2021|Clarendon|coco|local|198|264|220|moderate|excellent
february_13_2021|Clarendon|cucumber|local|66|132|88|moderate|excellent
february_13_2021|Clarendon|dasheen|local|176|264|220|moderate|excellent
february_13_2021|Clarendon|escallion|local|-|-|-|-|-
february_13_2021|Clarendon|ginger|local|286|330|330|moderate|excellent
february_13_2021|Clarendon|green banana|local|55|88|66|moderate|excellent
february_13_2021|Clarendon|gungo peas|dry|-|-|-|-|-
february_13_2021|Clarendon|gungo peas|green|-|-|-|-|-
february_13_2021|Clarendon|honeydew melon|local|-|-|-|-|-
february_13_2021|Clarendon|irish potato|local|220|264|264|moderate|excellent
february_13_2021|Clarendon|lettuce|iceberg (local)|110|176|132|moderate|excellent
