date|parish|commodity|variety source|low|high|most frequent|supply|grade
june_26_2021|Trelawny|ginger|local|330|440|388.67|moderate|excellent
june_26_2021|Trelawny|green banana|local|-|-|-|-|-
june_26_2021|Trelawny|gungo peas|dry|-|-|-|-|-
june_26_2021|Trelawny|gungo peas|green|-|-|-|-|-
june_26_2021|Trelawny|honeydew melon|local|-|-|-|-|-
june_26_2021|Trelawny|irish potato|local|176|220|198|moderate|excellent
june_26_2021|Trelawny|lettuce|iceberg (local)|-|-|-|-|-
june_26_2021|Trelawny|lettuce|other|-|-|-|-|-
june_26_2021|Trelawny|lettuce|romaine (local)|-|-|-|-|-
june_26_2021|Trelawny|okra|local|-|-|-|-|-
june_26_2021|Trelawny|onion|local|-|-|-|-|-
june_26_2021|Trelawny|pak choi|local|-|-|-|-|-
june_26_2021|Trelawny|papaya|local|110|132|121|moderate|excellent
june_26_2021|Trelawny|pepper|scotch bonnet|220|330|264|scarce|excellent
june_26_2021|Trelawny|pepper|west indian red|-|-|-|-|-
june_26_2021|Trelawny|pineapple|cow boy|99|121|110|moderate|excellent
june_26_2021|Trelawny|pineapple|md 2|110|132|121|scarce|excellent
june_26_2021|Trelawny|pineapple|sugar loaf|99|121|110|moderate|excellent
june_26_2021|Trelawny|plantain|green|-|-|-|-|-
june_26_2021|Trelawny|plantain|ripe|-|-|-|-|-
june_26_2021|Trelawny|pumpkin|local|77|110|93.5|fair|excellent
june_26_2021|Trelawny|sorrel|local|-|-|-|-|-
june_26_2021|Trelawny|string bean|local|-|-|-|-|-
june_26_2021|Trelawny|sweet pepper (green)|green house (local)|176|220|198|fair|excellent
june_26_2021|Trelawny|sweet pepper (green)|local|88|110|99|fair|excellent
june_26_2021|Trelawny|sweet pepper (red)|green house (local)|264|330|293.33|fair|excellent
june_26_2021|Trelawny|sweet pepper (red)|local|-|-|-|-|-
june_26_2021|Trelawny|sweet pepper (yellow)|green house (local)|-|-|-|-|-
june_26_2021|Trelawny|sweet pepper (yellow)|local|-|-|-|-|-
june_26_2021|Trelawny|sweet potato|local|220|264|242|moderate|excellent
june_26_2021|Trelawny|thyme|local|-|-|-|-|-
june_26_2021|Trelawny|tomatoes(plummy)|local|-|-|-|-|-
june_26_2021|Trelawny|tomatoes(salad)|local|-|-|-|-|-
june_26_2021|Trelawny|watermelon|local|88|110|99|scarce|excellent
june_26_2021|Trelawny|yam|negro|-|-|-|-|-
june_26_2021|Trelawny|yam|sweet|-|-|-|-|-
june_26_2021|Trelawny|yam|white (lucea)|-|-|-|-|-
june_26_2021|Trelawny|yam|yellow|264|330|293.33|moderate|excellent
june_26_2021|St. Ann|broccoli|local|-|-|-|-|-
june_26_2021|St. Ann|cabbage (green)|local|88|110|99|moderate|excellent
june_26_2021|St. Ann|cabbage (red)|local|-|-|-|-|-
june_26_2021|St. Ann|callaloo|shredded|-|-|-|-|-
june_26_2021|St. Ann|callaloo|whole|-|-|-|-|-
june_26_2021|St. Ann|cantaloupe|local|-|-|-|-|-
june_26_2021|St. Ann|carrot|local|66|110|88|average|excellent
june_26_2021|St. Ann|cauliflower|local|-|-|-|-|-
june_26_2021|St. Ann|coco|local|-|-|-|-|-
june_26_2021|St. Ann|cucumber|local|-|-|-|-|-
june_26_2021|St. Ann|dasheen|local|-|-|-|-|-
june_26_2021|St. Ann|escallion|local|-|-|-|-|-
june_26_2021|St. Ann|ginger|local|440|550|440|scarce|excellent
june_26_2021|St. Ann|green banana|local|44|66|55|fair|excellent
june_26_2021|St. Ann|gungo peas|dry|-|-|-|-|-
june_26_2021|St. Ann|gungo peas|green|-|-|-|-|-
june_26_2021|St. Ann|honeydew melon|local|-|-|-|-|-
june_26_2021|St. Ann|irish potato|local|198|220|198|scarce|excellent
june_26_2021|St. Ann|lettuce|iceberg (local)|550|660|660|scarce|excellent
june_26_2021|St. Ann|lettuce|other|-|-|-|-|-
june_26_2021|St. Ann|lettuce|romaine (local)|550|660|660|scarce|excellent
june_26_2021|St. Ann|okra|local|-|-|-|-|-
june_26_2021|St. Ann|onion|local|-|-|-|-|-
june_26_2021|St. Ann|pak choi|local|110|154|132|moderate|excellent
june_26_2021|St. Ann|papaya|local|-|-|-|-|-
june_26_2021|St. Ann|pepper|scotch bonnet|198|264|227.33|moderate|excellent
june_26_2021|St. Ann|pepper|west indian red|132|176|154|fair|excellent
june_26_2021|St. Ann|pineapple|cow boy|-|-|-|-|-
june_26_2021|St. Ann|pineapple|md 2|-|-|-|-|-
june_26_2021|St. Ann|pineapple|sugar loaf|-|-|-|-|-
june_26_2021|St. Ann|plantain|green|88|132|110|moderate|excellent
june_26_2021|St. Ann|plantain|ripe|-|-|-|-|-
june_26_2021|St. Ann|pumpkin|local|77|110|93.5|moderate|excellent
june_26_2021|St. Ann|sorrel|local|-|-|-|-|-
june_26_2021|St. Ann|string bean|local|-|-|-|-|-
june_26_2021|St. Ann|sweet pepper (green)|green house (local)|110|264|176|moderate|excellent
june_26_2021|St. Ann|sweet pepper (green)|local|110|154|132|moderate|excellent
june_26_2021|St. Ann|sweet pepper (red)|green house (local)|308|330|330|moderate|excellent
june_26_2021|St. Ann|sweet pepper (red)|local|-|-|-|-|-
june_26_2021|St. Ann|sweet pepper (yellow)|green house (local)|-|-|-|-|-
june_26_2021|St. Ann|sweet pepper (yellow)|local|330|330|330|moderate|excellent
june_26_2021|St. Ann|sweet potato|local|88|110|99|fair|excellent
june_26_2021|St. Ann|thyme|local|-|-|-|-|-
june_26_2021|St. Ann|tomatoes(plummy)|local|77|99|88|moderate|excellent
june_26_2021|St. Ann|tomatoes(salad)|local|-|-|-|-|-
june_26_2021|St. Ann|watermelon|local|-|-|-|-|-
june_26_2021|St. Ann|yam|negro|-|-|-|-|-
june_26_2021|St. Ann|yam|sweet|-|-|-|-|-
june_26_2021|St. Ann|yam|white (lucea)|-|-|-|-|-
june_26_2021|St. Ann|yam|yellow|308|330|330|moderate|excellent
june_26_2021|St. Mary|broccoli|local|-|-|-|-|-
june_26_2021|St. Mary|cabbage (green)|local|77|132|88|scarce|excellent
june_26_2021|St. Mary|cabbage (red)|local|-|-|-|-|-
june_26_2021|St. Mary|callaloo|shredded|-|-|-|-|-
june_26_2021|St. Mary|callaloo|whole|88|110|110|scarce|excellent
june_26_2021|St. Mary|cantaloupe|local|-|-|-|-|-
june_26_2021|St. Mary|carrot|local|110|154|143|scarce|excellent
june_26_2021|St. Mary|cauliflower|local|-|-|-|-|-
june_26_2021|St. Mary|coco|local|176|220|176|scarce|excellent
june_26_2021|St. Mary|cucumber|local|88|110|99|scarce|excellent
june_26_2021|St. Mary|dasheen|local|176|220|198|scarce|excellent
june_26_2021|St. Mary|escallion|local|-|-|-|-|-
june_26_2021|St. Mary|ginger|local|-|-|-|-|-
june_26_2021|St. Mary|green banana|local|44|88|66|moderate|excellent
june_26_2021|St. Mary|gungo peas|dry|-|-|-|-|-
june_26_2021|St. Mary|gungo peas|green|-|-|-|-|-
june_26_2021|St. Mary|honeydew melon|local|-|-|-|-|-
june_26_2021|St. Mary|irish potato|local|176|220|220|scarce|excellent
june_26_2021|St. Mary|lettuce|iceberg (local)|-|-|-|-|-
june_26_2021|St. Mary|lettuce|other|-|-|-|-|-
june_26_2021|St. Mary|lettuce|romaine (local)|-|-|-|-|-
june_26_2021|St. Mary|okra|local|-|-|-|-|-
june_26_2021|St. Mary|onion|local|-|-|-|-|-
june_26_2021|St. Mary|pak choi|local|88|132|88|scarce|excellent
june_26_2021|St. Mary|papaya|local|132|154|143|moderate|excellent
june_26_2021|St. Mary|pepper|scotch bonnet|154|330|154|scarce|excellent
june_26_2021|St. Mary|pepper|west indian red|132|220|176|moderate|excellent
june_26_2021|St. Mary|pineapple|cow boy|-|-|-|-|-
june_26_2021|St. Mary|pineapple|md 2|154|220|220|scarce|excellent
june_26_2021|St. Mary|pineapple|sugar loaf|132|176|154|moderate|excellent
june_26_2021|St. Mary|plantain|green|88|110|99|moderate|excellent
june_26_2021|St. Mary|plantain|ripe|-|-|-|-|-
june_26_2021|St. Mary|pumpkin|local|88|154|132|moderate|excellent
june_26_2021|St. Mary|sorrel|local|-|-|-|-|-
june_26_2021|St. Mary|string bean|local|176|220|198|scarce|excellent
june_26_2021|St. Mary|sweet pepper (green)|green house (local)|-|-|-|-|-
june_26_2021|St. Mary|sweet pepper (green)|local|88|154|121|scarce|excellent
june_26_2021|St. Mary|sweet pepper (red)|green house (local)|-|-|-|-|-
june_26_2021|St. Mary|sweet pepper (red)|local|-|-|-|-|-
june_26_2021|St. Mary|sweet pepper (yellow)|green house (local)|-|-|-|-|-
june_26_2021|St. Mary|sweet pepper (yellow)|local|-|-|-|-|-
june_26_2021|St. Mary|sweet potato|local|176|264|176|moderate|excellent
june_26_2021|St. Mary|thyme|local|-|-|-|-|-
june_26_2021|St. Mary|tomatoes(plummy)|local|88|154|110|scarce|excellent
june_26_2021|St. Mary|tomatoes(salad)|local|-|-|-|-|-
june_26_2021|St. Mary|watermelon|local|132|154|143|scarce|excellent
june_26_2021|St. Mary|yam|negro|-|-|-|-|-
june_26_2021|St. Mary|yam|sweet|-|-|-|-|-
june_26_2021|St. Mary|yam|white (lucea)|-|-|-|-|-
june_26_2021|St. Mary|yam|yellow|-|-|-|-|-
june_26_2021|Portland|broccoli|local|-|-|-|-|-
june_26_2021|Portland|cabbage (green)|local|110|176|143|scarce|excellent
june_26_2021|Portland|cabbage (red)|local|-|-|-|-|-
june_26_2021|Portland|callaloo|shredded|-|-|-|-|-
june_26_2021|Portland|callaloo|whole|176|220|198|scarce|excellent
june_26_2021|Portland|cantaloupe|local|-|-|-|-|-
june_26_2021|Portland|carrot|local|88|176|132|moderate|excellent
june_26_2021|Portland|cauliflower|local|-|-|-|-|-
june_26_2021|Portland|coco|local|264|396|330|moderate|excellent
june_26_2021|Portland|cucumber|local|-|-|-|-|-
june_26_2021|Portland|dasheen|local|220|264|242|moderate|excellent
june_26_2021|Portland|escallion|local|-|-|-|-|-
june_26_2021|Portland|ginger|local|440|550|495|scarce|excellent
june_26_2021|Portland|green banana|local|44|66|55|average|excellent
june_26_2021|Portland|gungo peas|dry|-|-|-|-|-
june_26_2021|Portland|gungo peas|green|-|-|-|-|-
june_26_2021|Portland|honeydew melon|local|-|-|-|-|-
june_26_2021|Portland|irish potato|local|-|-|-|-|-
june_26_2021|Portland|lettuce|iceberg (local)|-|-|-|-|-
june_26_2021|Portland|lettuce|other|-|-|-|-|-
june_26_2021|Portland|lettuce|romaine (local)|-|-|-|-|-
june_26_2021|Portland|okra|local|176|220|198|scarce|excellent
june_26_2021|Portland|onion|local|-|-|-|-|-
june_26_2021|Portland|pak choi|local|154|176|165|scarce|excellent
june_26_2021|Portland|papaya|local|-|-|-|-|-
june_26_2021|Portland|pepper|scotch bonnet|176|220|198|moderate|excellent
june_26_2021|Portland|pepper|west indian red|132|176|154|scarce|excellent
june_26_2021|Portland|pineapple|cow boy|-|-|-|-|-
june_26_2021|Portland|pineapple|md 2|176|220|198|scarce|excellent
june_26_2021|Portland|pineapple|sugar loaf|176|220|198|moderate|excellent
june_26_2021|Portland|plantain|green|110|132|121|moderate|excellent
june_26_2021|Portland|plantain|ripe|176|220|198|moderate|excellent
june_26_2021|Portland|pumpkin|local|88|176|132|moderate|excellent
june_26_2021|Portland|sorrel|local|-|-|-|-|-
june_26_2021|Portland|string bean|local|-|-|-|-|-
june_26_2021|Portland|sweet pepper (green)|green house (local)|330|550|440|moderate|excellent
june_26_2021|Portland|sweet pepper (green)|local|330|440|385|scarce|good
june_26_2021|Portland|sweet pepper (red)|green house (local)|-|-|-|-|-
june_26_2021|Portland|sweet pepper (red)|local|-|-|-|-|-
june_26_2021|Portland|sweet pepper (yellow)|green house (local)|-|-|-|-|-
june_26_2021|Portland|sweet pepper (yellow)|local|-|-|-|-|-
june_26_2021|Portland|sweet potato|local|220|264|242|scarce|excellent
june_26_2021|Portland|thyme|local|-|-|-|-|-
june_26_2021|Portland|tomatoes(plummy)|local|154|220|176|scarce|excellent
june_26_2021|Portland|tomatoes(salad)|local|-|-|-|-|-
june_26_2021|Portland|watermelon|local|-|-|-|-|-
june_26_2021|Portland|yam|negro|-|-|-|-|-
june_26_2021|Portland|yam|sweet|-|-|-|-|-
june_26_2021|Portland|yam|white (lucea)|-|-|-|-|-
june_26_2021|Portland|yam|yellow|220|264|242|moderate|excellent
june_26_2021|St. Thomas|broccoli|local|-|-|-|-|-
june_26_2021|St. Thomas|cabbage (green)|local|-|-|-|-|-
june_26_2021|St. Thomas|cabbage (red)|local|-|-|-|-|-
june_26_2021|St. Thomas|callaloo|shredded|-|-|-|-|-
june_26_2021|St. Thomas|callaloo|whole|88|176|132|moderate|excellent
june_26_2021|St. Thomas|cantaloupe|local|-|-|-|-|-
june_26_2021|St. Thomas|carrot|local|132|220|176|moderate|excellent
june_26_2021|St. Thomas|cauliflower|local|-|-|-|-|-
june_26_2021|St. Thomas|coco|local|154|220|176|moderate|excellent
june_26_2021|St. Thomas|cucumber|local|66|110|82.5|fair|excellent
june_26_2021|St. Thomas|dasheen|local|176|264|220|moderate|excellent
june_26_2021|St. Thomas|escallion|local|-|-|-|-|-
june_26_2021|St. Thomas|ginger|local|-|-|-|-|-
june_26_2021|St. Thomas|green banana|local|55|88|55|moderate|excellent
june_26_2021|St. Thomas|gungo peas|dry|330|440|440|scarce|excellent
june_26_2021|St. Thomas|gungo peas|green|-|-|-|-|-
june_26_2021|St. Thomas|honeydew melon|local|-|-|-|-|-
june_26_2021|St. Thomas|irish potato|local|88|110|88|scarce|excellent
june_26_2021|St. Thomas|lettuce|iceberg (local)|550|770|660|moderate|excellent
june_26_2021|St. Thomas|lettuce|other|-|-|-|-|-
june_26_2021|St. Thomas|lettuce|romaine (local)|-|-|-|-|-
june_26_2021|St. Thomas|okra|local|88|176|110|moderate|excellent
june_26_2021|St. Thomas|onion|local|176|220|220|scarce|excellent
june_26_2021|St. Thomas|pak choi|local|88|176|132|moderate|excellent
june_26_2021|St. Thomas|papaya|local|154|220|183.33|scarce|excellent
june_26_2021|St. Thomas|pepper|scotch bonnet|220|330|308.33|moderate|excellent
june_26_2021|St. Thomas|pepper|west indian red|88|132|110|moderate|excellent
june_26_2021|St. Thomas|pineapple|cow boy|88|176|137.5|moderate|excellent
june_26_2021|St. Thomas|pineapple|md 2|-|-|-|-|-
june_26_2021|St. Thomas|pineapple|sugar loaf|88|220|159.5|moderate|excellent
june_26_2021|St. Thomas|plantain|green|77|110|88|moderate|excellent
june_26_2021|St. Thomas|plantain|ripe|154|264|220|moderate|excellent
june_26_2021|St. Thomas|pumpkin|local|88|154|121|scarce|excellent
june_26_2021|St. Thomas|sorrel|local|-|-|-|-|-
june_26_2021|St. Thomas|string bean|local|-|-|-|-|-
june_26_2021|St. Thomas|sweet pepper (green)|green house (local)|-|-|-|-|-
june_26_2021|St. Thomas|sweet pepper (green)|local|88|220|110|moderate|excellent
june_26_2021|St. Thomas|sweet pepper (red)|green house (local)|-|-|-|-|-
june_26_2021|St. Thomas|sweet pepper (red)|local|-|-|-|-|-
june_26_2021|St. Thomas|sweet pepper (yellow)|green house (local)|-|-|-|-|-
june_26_2021|St. Thomas|sweet pepper (yellow)|local|-|-|-|-|-
june_26_2021|St. Thomas|sweet potato|local|176|220|176|moderate|excellent
june_26_2021|St. Thomas|thyme|local|-|-|-|-|-
june_26_2021|St. Thomas|tomatoes(plummy)|local|88|132|110|moderate|excellent
june_26_2021|St. Thomas|tomatoes(salad)|local|-|-|-|-|-
june_26_2021|St. Thomas|watermelon|local|88|132|88|fair|excellent
june_26_2021|St. Thomas|yam|negro|-|-|-|-|-
june_26_2021|St. Thomas|yam|sweet|-|-|-|-|-
june_26_2021|St. Thomas|yam|white (lucea)|-|-|-|-|-
june_26_2021|St. Thomas|yam|yellow|-|-|-|-|-
