date|parish|commodity|variety source|low|high|most frequent|supply|grade
august_14_2021|St. Andrew|papaya|local|-|-|-|-|-
august_14_2021|St. Andrew|pepper|scotch bonnet|330|330|330|fair|excellent
august_14_2021|St. Andrew|pepper|west indian red|-|-|-|-|-
august_14_2021|St. Andrew|pineapple|cow boy|-|-|-|-|-
august_14_2021|St. Andrew|pineapple|md 2|-|-|-|-|-
august_14_2021|St. Andrew|pineapple|sugar loaf|-|-|-|-|-
august_14_2021|St. Andrew|plantain|green|132|154|154|fair|excellent
august_14_2021|St. Andrew|plantain|ripe|-|-|-|-|-
august_14_2021|St. Andrew|pumpkin|local|110|132|110|fair|excellent
august_14_2021|St. Andrew|sorrel|local|-|-|-|-|-
august_14_2021|St. Andrew|string bean|local|264|330|330|fair|excellent
august_14_2021|St. Andrew|sweet pepper (green)|green house (local)|-|-|-|-|-
august_14_2021|St. Andrew|sweet pepper (green)|local|176|220|220|fair|excellent
august_14_2021|St. Andrew|sweet pepper (red)|green house (local)|-|-|-|-|-
august_14_2021|St. Andrew|sweet pepper (red)|local|-|-|-|-|-
august_14_2021|St. Andrew|sweet pepper (yellow)|green house (local)|-|-|-|-|-
august_14_2021|St. Andrew|sweet pepper (yellow)|local|-|-|-|-|-
august_14_2021|St. Andrew|sweet potato|local|-|-|-|-|-
august_14_2021|St. Andrew|thyme|local|880|880|880|fair|excellent
august_14_2021|St. Andrew|tomatoes(plummy)|local|88|132|110|fair|excellent
august_14_2021|St. Andrew|tomatoes(salad)|local|176|220|176|fair|excellent
august_14_2021|St. Andrew|watermelon|local|-|-|-|-|-
august_14_2021|St. Andrew|yam|negro|-|-|-|-|-
august_14_2021|St. Andrew|yam|sweet|-|-|-|-|-
august_14_2021|St. Andrew|yam|white (lucea)|-|-|-|-|-
august_14_2021|St. Andrew|yam|yellow|-|-|-|-|-
august_14_2021|St. Catherine|broccoli|local|-|-|-|-|-
august_14_2021|St. Catherine|cabbage (green)|local|110|176|143|moderate|excellent
august_14_2021|St. Catherine|cabbage (red)|local|-|-|-|-|-
august_14_2021|St. Catherine|callaloo|shredded|-|-|-|-|-
august_14_2021|St. Catherine|callaloo|whole|44|55|49.5|scarce|excellent
august_14_2021|St. Catherine|cantaloupe|local|-|-|-|-|-
august_14_2021|St. Catherine|carrot|local|-|-|-|-|-
august_14_2021|St. Catherine|cauliflower|local|-|-|-|-|-
august_14_2021|St. Catherine|coco|local|176|220|198|scarce|excellent
august_14_2021|St. Catherine|cucumber|local|44|66|44|moderate|excellent
august_14_2021|St. Catherine|dasheen|local|220|220|220|scarce|excellent
august_14_2021|St. Catherine|escallion|local|-|-|-|-|-
august_14_2021|St. Catherine|ginger|local|440|440|440|scarce|excellent
august_14_2021|St. Catherine|green banana|local|-|-|-|-|-
august_14_2021|St. Catherine|gungo peas|dry|-|-|-|-|-
august_14_2021|St. Catherine|gungo peas|green|-|-|-|-|-
august_14_2021|St. Catherine|honeydew melon|local|-|-|-|-|-
august_14_2021|St. Catherine|irish potato|local|-|-|-|-|-
august_14_2021|St. Catherine|lettuce|iceberg (local)|-|-|-|-|-
august_14_2021|St. Catherine|lettuce|other|-|-|-|-|-
august_14_2021|St. Catherine|lettuce|romaine (local)|-|-|-|-|-
august_14_2021|St. Catherine|okra|local|88|132|110|moderate|excellent
august_14_2021|St. Catherine|onion|local|-|-|-|-|-
august_14_2021|St. Catherine|pak choi|local|-|-|-|-|-
august_14_2021|St. Catherine|papaya|local|-|-|-|-|-
august_14_2021|St. Catherine|pepper|scotch bonnet|176|264|220|scarce|excellent
august_14_2021|St. Catherine|pepper|west indian red|-|-|-|-|-
august_14_2021|St. Catherine|pineapple|cow boy|-|-|-|-|-
august_14_2021|St. Catherine|pineapple|md 2|-|-|-|-|-
august_14_2021|St. Catherine|pineapple|sugar loaf|-|-|-|-|-
august_14_2021|St. Catherine|plantain|green|154|220|176|moderate|excellent
august_14_2021|St. Catherine|plantain|ripe|-|-|-|-|-
august_14_2021|St. Catherine|pumpkin|local|88|110|99|moderate|excellent
august_14_2021|St. Catherine|sorrel|local|-|-|-|-|-
august_14_2021|St. Catherine|string bean|local|220|220|220|scarce|excellent
august_14_2021|St. Catherine|sweet pepper (green)|green house (local)|-|-|-|-|-
august_14_2021|St. Catherine|sweet pepper (green)|local|110|220|176|scarce|excellent
august_14_2021|St. Catherine|sweet pepper (red)|green house (local)|-|-|-|-|-
august_14_2021|St. Catherine|sweet pepper (red)|local|-|-|-|-|-
august_14_2021|St. Catherine|sweet pepper (yellow)|green house (local)|-|-|-|-|-
august_14_2021|St. Catherine|sweet pepper (yellow)|local|-|-|-|-|-
august_14_2021|St. Catherine|sweet potato|local|88|176|176|scarce|excellent
august_14_2021|St. Catherine|thyme|local|-|-|-|-|-
august_14_2021|St. Catherine|tomatoes(plummy)|local|110|176|143|scarce|excellent
august_14_2021|St. Catherine|tomatoes(salad)|local|264|264|264|scarce|excellent
august_14_2021|St. Catherine|watermelon|local|-|-|-|-|-
august_14_2021|St. Catherine|yam|negro|-|-|-|-|-
august_14_2021|St. Catherine|yam|sweet|-|-|-|-|-
august_14_2021|St. Catherine|yam|white (lucea)|-|-|-|-|-
august_14_2021|St. Catherine|yam|yellow|440|550|550|scarce|excellent
august_14_2021|Clarendon|broccoli|local|770|770|770|moderate|excellent
august_14_2021|Clarendon|cabbage (green)|local|88|176|176|moderate|excellent
august_14_2021|Clarendon|cabbage (red)|local|-|-|-|-|-
august_14_2021|Clarendon|callaloo|shredded|-|-|-|-|-
august_14_2021|Clarendon|callaloo|whole|55|66|66|scarce|excellent
august_14_2021|Clarendon|cantaloupe|local|-|-|-|-|-
august_14_2021|Clarendon|carrot|local|44|88|44|moderate|excellent
august_14_2021|Clarendon|cauliflower|local|330|330|330|moderate|excellent
august_14_2021|Clarendon|coco|local|176|264|220|moderate|excellent
august_14_2021|Clarendon|cucumber|local|44|88|44|moderate|excellent
august_14_2021|Clarendon|dasheen|local|220|330|220|moderate|excellent
august_14_2021|Clarendon|escallion|local|-|-|-|-|-
august_14_2021|Clarendon|ginger|local|660|660|660|moderate|excellent
august_14_2021|Clarendon|green banana|local|44|88|66|moderate|excellent
august_14_2021|Clarendon|gungo peas|dry|-|-|-|-|-
august_14_2021|Clarendon|gungo peas|green|-|-|-|-|-
august_14_2021|Clarendon|honeydew melon|local|-|-|-|-|-
august_14_2021|Clarendon|irish potato|local|352|440|396|moderate|excellent
august_14_2021|Clarendon|lettuce|iceberg (local)|440|770|770|moderate|excellent
august_14_2021|Clarendon|lettuce|other|-|-|-|-|-
august_14_2021|Clarendon|lettuce|romaine (local)|660|660|660|moderate|excellent
august_14_2021|Clarendon|okra|local|132|220|132|moderate|excellent
august_14_2021|Clarendon|onion|local|330|330|330|moderate|excellent
august_14_2021|Clarendon|pak choi|local|110|176|176|moderate|excellent
august_14_2021|Clarendon|papaya|local|-|-|-|-|-
august_14_2021|Clarendon|pepper|scotch bonnet|176|220|220|moderate|excellent
august_14_2021|Clarendon|pepper|west indian red|110|176|176|moderate|excellent
august_14_2021|Clarendon|pineapple|cow boy|176|220|176|moderate|excellent
august_14_2021|Clarendon|pineapple|md 2|-|-|-|-|-
august_14_2021|Clarendon|pineapple|sugar loaf|110|220|110|moderate|excellent
august_14_2021|Clarendon|plantain|green|88|110|110|scarce|excellent
august_14_2021|Clarendon|plantain|ripe|176|176|176|moderate|excellent
august_14_2021|Clarendon|pumpkin|local|66|110|66|moderate|excellent
august_14_2021|Clarendon|sorrel|local|330|550|330|moderate|excellent
august_14_2021|Clarendon|string bean|local|308|330|330|moderate|excellent
august_14_2021|Clarendon|sweet pepper (green)|green house (local)|-|-|-|-|-
august_14_2021|Clarendon|sweet pepper (green)|local|176|330|220|moderate|excellent
august_14_2021|Clarendon|sweet pepper (red)|green house (local)|-|-|-|-|-
august_14_2021|Clarendon|sweet pepper (red)|local|550|550|550|moderate|excellent
august_14_2021|Clarendon|sweet pepper (yellow)|green house (local)|-|-|-|-|-
august_14_2021|Clarendon|sweet pepper (yellow)|local|550|550|550|moderate|excellent
august_14_2021|Clarendon|sweet potato|local|110|176|110|moderate|excellent
august_14_2021|Clarendon|thyme|local|-|-|-|-|-
august_14_2021|Clarendon|tomatoes(plummy)|local|110|176|110|moderate|excellent
august_14_2021|Clarendon|tomatoes(salad)|local|220|330|330|moderate|excellent
august_14_2021|Clarendon|watermelon|local|330|440|385|scarce|excellent
august_14_2021|Clarendon|yam|negro|330|550|440|fair|excellent
august_14_2021|Clarendon|yam|sweet|-|-|-|-|-
august_14_2021|Clarendon|yam|white (lucea)|330|330|330|moderate|excellent
august_14_2021|Clarendon|yam|yellow|440|550|440|moderate|excellent
august_14_2021|St. Elizabeth|broccoli|local|660|880|770|moderate|excellent
august_14_2021|St. Elizabeth|cabbage (green)|local|154|176|165|moderate|excellent
august_14_2021|St. Elizabeth|cabbage (red)|local|-|-|-|-|-
august_14_2021|St. Elizabeth|callaloo|shredded|-|-|-|-|-
august_14_2021|St. Elizabeth|callaloo|whole|-|-|-|-|-
august_14_2021|St. Elizabeth|cantaloupe|local|154|176|165|moderate|excellent
august_14_2021|St. Elizabeth|carrot|local|110|132|121|moderate|excellent
august_14_2021|St. Elizabeth|cauliflower|local|330|352|341|moderate|excellent
august_14_2021|St. Elizabeth|coco|local|220|264|242|moderate|excellent
august_14_2021|St. Elizabeth|cucumber|local|66|110|88|moderate|excellent
august_14_2021|St. Elizabeth|dasheen|local|220|264|242|moderate|excellent
august_14_2021|St. Elizabeth|escallion|local|110|132|121|moderate|excellent
august_14_2021|St. Elizabeth|ginger|local|-|-|-|-|-
august_14_2021|St. Elizabeth|green banana|local|66|77|71.5|moderate|excellent
august_14_2021|St. Elizabeth|gungo peas|dry|-|-|-|-|-
august_14_2021|St. Elizabeth|gungo peas|green|-|-|-|-|-
august_14_2021|St. Elizabeth|honeydew melon|local|154|176|165|moderate|excellent
august_14_2021|St. Elizabeth|irish potato|local|-|-|-|-|-
august_14_2021|St. Elizabeth|lettuce|iceberg (local)|440|550|495|moderate|excellent
august_14_2021|St. Elizabeth|lettuce|other|-|-|-|-|-
august_14_2021|St. Elizabeth|lettuce|romaine (local)|-|-|-|-|-
august_14_2021|St. Elizabeth|okra|local|-|-|-|-|-
august_14_2021|St. Elizabeth|onion|local|-|-|-|-|-
august_14_2021|St. Elizabeth|pak choi|local|-|-|-|-|-
august_14_2021|St. Elizabeth|papaya|local|132|154|143|scarce|excellent
august_14_2021|St. Elizabeth|pepper|scotch bonnet|220|330|271.33|moderate|excellent
august_14_2021|St. Elizabeth|pepper|west indian red|143|154|148.5|moderate|excellent
august_14_2021|St. Elizabeth|pineapple|cow boy|132|154|143|moderate|excellent
august_14_2021|St. Elizabeth|pineapple|md 2|176|198|187|moderate|excellent
august_14_2021|St. Elizabeth|pineapple|sugar loaf|-|-|-|-|-
august_14_2021|St. Elizabeth|plantain|green|110|154|132|moderate|excellent
august_14_2021|St. Elizabeth|plantain|ripe|-|-|-|-|-
august_14_2021|St. Elizabeth|pumpkin|local|66|88|77|moderate|excellent
august_14_2021|St. Elizabeth|sorrel|local|-|-|-|-|-
august_14_2021|St. Elizabeth|string bean|local|-|-|-|-|-
august_14_2021|St. Elizabeth|sweet pepper (green)|green house (local)|-|-|-|-|-
august_14_2021|St. Elizabeth|sweet pepper (green)|local|198|264|220|moderate|excellent
august_14_2021|St. Elizabeth|sweet pepper (red)|green house (local)|-|-|-|-|-
august_14_2021|St. Elizabeth|sweet pepper (red)|local|-|-|-|-|-
august_14_2021|St. Elizabeth|sweet pepper (yellow)|green house (local)|-|-|-|-|-
august_14_2021|St. Elizabeth|sweet pepper (yellow)|local|-|-|-|-|-
august_14_2021|St. Elizabeth|sweet potato|local|132|176|165|moderate|excellent
august_14_2021|St. Elizabeth|thyme|local|330|660|550|moderate|excellent
august_14_2021|St. Elizabeth|tomatoes(plummy)|local|110|176|143|moderate|excellent
august_14_2021|St. Elizabeth|tomatoes(salad)|local|286|330|308|moderate|excellent
august_14_2021|St. Elizabeth|watermelon|local|110|154|121|moderate|excellent
august_14_2021|St. Elizabeth|yam|negro|-|-|-|-|-
august_14_2021|St. Elizabeth|yam|sweet|-|-|-|-|-
august_14_2021|St. Elizabeth|yam|white (lucea)|-|-|-|-|-
august_14_2021|St. Elizabeth|yam|yellow|-|-|-|-|-
august_14_2021|Westmoreland|broccoli|local|-|-|-|-|-
august_14_2021|Westmoreland|cabbage (green)|local|132|176|132|moderate|excellent
august_14_2021|Westmoreland|cabbage (red)|local|-|-|-|-|-
august_14_2021|Westmoreland|callaloo|shredded|-|-|-|-|-
august_14_2021|Westmoreland|callaloo|whole|110|132|110|moderate|excellent
august_14_2021|Westmoreland|cantaloupe|local|-|-|-|-|-
august_14_2021|Westmoreland|carrot|local|110|154|132|fair|excellent
august_14_2021|Westmoreland|cauliflower|local|-|-|-|-|-
august_14_2021|Westmoreland|coco|local|220|264|220|scarce|excellent
august_14_2021|Westmoreland|cucumber|local|88|110|88|moderate|excellent
august_14_2021|Westmoreland|dasheen|local|220|220|220|fair|excellent
august_14_2021|Westmoreland|escallion|local|-|-|-|-|-
august_14_2021|Westmoreland|ginger|local|-|-|-|-|-
august_14_2021|Westmoreland|green banana|local|110|132|110|moderate|excellent
august_14_2021|Westmoreland|gungo peas|dry|-|-|-|-|-
august_14_2021|Westmoreland|gungo peas|green|-|-|-|-|-
august_14_2021|Westmoreland|honeydew melon|local|-|-|-|-|-
august_14_2021|Westmoreland|irish potato|local|-|-|-|-|-
august_14_2021|Westmoreland|lettuce|iceberg (local)|-|-|-|-|-
august_14_2021|Westmoreland|lettuce|other|-|-|-|-|-
august_14_2021|Westmoreland|lettuce|romaine (local)|-|-|-|-|-
august_14_2021|Westmoreland|okra|local|220|286|264|scarce|excellent
august_14_2021|Westmoreland|onion|local|-|-|-|-|-
august_14_2021|Westmoreland|pak choi|local|110|132|110|scarce|excellent
august_14_2021|Westmoreland|papaya|local|132|176|176|moderate|excellent
august_14_2021|Westmoreland|pepper|scotch bonnet|264|440|330|scarce|excellent
august_14_2021|Westmoreland|pepper|west indian red|132|176|154|moderate|excellent
august_14_2021|Westmoreland|pineapple|cow boy|154|176|154|scarce|excellent
august_14_2021|Westmoreland|pineapple|md 2|-|-|-|-|-
august_14_2021|Westmoreland|pineapple|sugar loaf|-|-|-|-|-
august_14_2021|Westmoreland|plantain|green|132|176|165|moderate|excellent
august_14_2021|Westmoreland|plantain|ripe|-|-|-|-|-
august_14_2021|Westmoreland|pumpkin|local|66|110|110|moderate|excellent
august_14_2021|Westmoreland|sorrel|local|-|-|-|-|-
august_14_2021|Westmoreland|string bean|local|-|-|-|-|-
august_14_2021|Westmoreland|sweet pepper (green)|green house (local)|-|-|-|-|-
august_14_2021|Westmoreland|sweet pepper (green)|local|264|330|264|scarce|excellent
august_14_2021|Westmoreland|sweet pepper (red)|green house (local)|-|-|-|-|-
august_14_2021|Westmoreland|sweet pepper (red)|local|-|-|-|-|-
august_14_2021|Westmoreland|sweet pepper (yellow)|green house (local)|-|-|-|-|-
august_14_2021|Westmoreland|sweet pepper (yellow)|local|-|-|-|-|-
august_14_2021|Westmoreland|sweet potato|local|132|176|176|moderate|excellent
august_14_2021|Westmoreland|thyme|local|-|-|-|-|-
august_14_2021|Westmoreland|tomatoes(plummy)|local|176|198|176|scarce|excellent
august_14_2021|Westmoreland|tomatoes(salad)|local|220|220|220|scarce|excellent
august_14_2021|Westmoreland|watermelon|local|-|-|-|-|-
august_14_2021|Westmoreland|yam|negro|-|-|-|-|-
august_14_2021|Westmoreland|yam|sweet|-|-|-|-|-
august_14_2021|Westmoreland|yam|white (lucea)|-|-|-|-|-
august_14_2021|Westmoreland|yam|yellow|-|-|-|-|-
august_14_2021|Hanover|broccoli|local|-|-|-|-|-
august_14_2021|Hanover|cabbage (green)|local|132|176|154|moderate|excellent
august_14_2021|Hanover|cabbage (red)|local|-|-|-|-|-
august_14_2021|Hanover|callaloo|shredded|-|-|-|-|-
august_14_2021|Hanover|callaloo|whole|88|110|110|moderate|excellent
august_14_2021|Hanover|cantaloupe|local|-|-|-|-|-
august_14_2021|Hanover|carrot|local|264|440|330|scarce|excellent
august_14_2021|Hanover|cauliflower|local|-|-|-|-|-
august_14_2021|Hanover|coco|local|154|220|220|moderate|excellent
august_14_2021|Hanover|cucumber|local|110|132|121|moderate|excellent
august_14_2021|Hanover|dasheen|local|176|220|198|moderate|excellent
august_14_2021|Hanover|escallion|local|-|-|-|-|-
august_14_2021|Hanover|ginger|local|440|660|440|moderate|excellent
august_14_2021|Hanover|green banana|local|110|154|132|moderate|excellent
august_14_2021|Hanover|gungo peas|dry|-|-|-|-|-
august_14_2021|Hanover|gungo peas|green|-|-|-|-|-
august_14_2021|Hanover|honeydew melon|local|-|-|-|-|-
august_14_2021|Hanover|irish potato|local|-|-|-|-|-
august_14_2021|Hanover|lettuce|iceberg (local)|-|-|-|-|-
august_14_2021|Hanover|lettuce|other|-|-|-|-|-
august_14_2021|Hanover|lettuce|romaine (local)|-|-|-|-|-
august_14_2021|Hanover|okra|local|198|308|220|moderate|excellent
august_14_2021|Hanover|onion|local|-|-|-|-|-
august_14_2021|Hanover|pak choi|local|132|176|154|moderate|excellent
august_14_2021|Hanover|papaya|local|-|-|-|-|-
august_14_2021|Hanover|pepper|scotch bonnet|330|550|440|moderate|excellent
august_14_2021|Hanover|pepper|west indian red|132|176|176|moderate|excellent
august_14_2021|Hanover|pineapple|cow boy|110|176|154|moderate|excellent
august_14_2021|Hanover|pineapple|md 2|-|-|-|-|-
august_14_2021|Hanover|pineapple|sugar loaf|-|-|-|-|-
august_14_2021|Hanover|plantain|green|132|176|154|moderate|excellent
august_14_2021|Hanover|plantain|ripe|-|-|-|-|-
august_14_2021|Hanover|pumpkin|local|88|121|110|moderate|excellent
august_14_2021|Hanover|sorrel|local|-|-|-|-|-
august_14_2021|Hanover|string bean|local|308|440|330|moderate|excellent
august_14_2021|Hanover|sweet pepper (green)|green house (local)|-|-|-|-|-
august_14_2021|Hanover|sweet pepper (green)|local|176|220|220|moderate|excellent
august_14_2021|Hanover|sweet pepper (red)|green house (local)|-|-|-|-|-
august_14_2021|Hanover|sweet pepper (red)|local|-|-|-|-|-
august_14_2021|Hanover|sweet pepper (yellow)|green house (local)|-|-|-|-|-
august_14_2021|Hanover|sweet pepper (yellow)|local|-|-|-|-|-
august_14_2021|Hanover|sweet potato|local|176|264|220|moderate|excellent
august_14_2021|Hanover|thyme|local|-|-|-|-|-
august_14_2021|Hanover|tomatoes(plummy)|local|88|132|110|moderate|excellent
august_14_2021|Hanover|tomatoes(salad)|local|132|176|154|moderate|excellent
august_14_2021|Hanover|watermelon|local|-|-|-|-|-
august_14_2021|Hanover|yam|negro|-|-|-|-|-
august_14_2021|Hanover|yam|sweet|-|-|-|-|-
august_14_2021|Hanover|yam|white (lucea)|330|440|440|moderate|excellent
august_14_2021|Hanover|yam|yellow|330|440|440|moderate|excellent
august_14_2021|St. James|broccoli|local|-|-|-|-|-
august_14_2021|St. James|cabbage (green)|local|110|176|154|moderate|excellent
august_14_2021|St. James|cabbage (red)|local|-|-|-|-|-
august_14_2021|St. James|callaloo|shredded|-|-|-|-|-
august_14_2021|St. James|callaloo|whole|110|132|121|moderate|excellent
august_14_2021|St. James|cantaloupe|local|-|-|-|-|-
august_14_2021|St. James|carrot|local|-|-|-|-|-
august_14_2021|St. James|cauliflower|local|-|-|-|-|-
august_14_2021|St. James|coco|local|-|-|-|-|-
august_14_2021|St. James|cucumber|local|-|-|-|-|-
august_14_2021|St. James|dasheen|local|330|330|330|scarce|excellent
august_14_2021|St. James|escallion|local|-|-|-|-|-
august_14_2021|St. James|ginger|local|-|-|-|-|-
august_14_2021|St. James|green banana|local|55|88|66|fair|excellent
august_14_2021|St. James|gungo peas|dry|-|-|-|-|-
august_14_2021|St. James|gungo peas|green|-|-|-|-|-
august_14_2021|St. James|honeydew melon|local|-|-|-|-|-
august_14_2021|St. James|irish potato|local|-|-|-|-|-
august_14_2021|St. James|lettuce|iceberg (local)|330|440|440|moderate|excellent
august_14_2021|St. James|lettuce|other|-|-|-|-|-
august_14_2021|St. James|lettuce|romaine (local)|-|-|-|-|-
august_14_2021|St. James|okra|local|264|308|286|fair|excellent
august_14_2021|St. James|onion|local|-|-|-|-|-
august_14_2021|St. James|pak choi|local|132|176|154|moderate|excellent
august_14_2021|St. James|papaya|local|154|176|154|moderate|excellent
august_14_2021|St. James|pepper|scotch bonnet|308|330|330|moderate|excellent
august_14_2021|St. James|pepper|west indian red|-|-|-|-|-
august_14_2021|St. James|pineapple|cow boy|154|176|176|scarce|excellent
august_14_2021|St. James|pineapple|md 2|176|220|198|scarce|excellent
august_14_2021|St. James|pineapple|sugar loaf|176|198|176|scarce|excellent
august_14_2021|St. James|plantain|green|110|154|132|fair|excellent
august_14_2021|St. James|plantain|ripe|-|-|-|-|-
august_14_2021|St. James|pumpkin|local|88|132|110|moderate|excellent
august_14_2021|St. James|sorrel|local|-|-|-|-|-
august_14_2021|St. James|string bean|local|-|-|-|-|-
august_14_2021|St. James|sweet pepper (green)|green house (local)|-|-|-|-|-
august_14_2021|St. James|sweet pepper (green)|local|330|374|374|scarce|excellent
august_14_2021|St. James|sweet pepper (red)|green house (local)|-|-|-|-|-
august_14_2021|St. James|sweet pepper (red)|local|-|-|-|-|-
august_14_2021|St. James|sweet pepper (yellow)|green house (local)|-|-|-|-|-
august_14_2021|St. James|sweet pepper (yellow)|local|-|-|-|-|-
august_14_2021|St. James|sweet potato|local|-|-|-|-|-
august_14_2021|St. James|thyme|local|-|-|-|-|-
august_14_2021|St. James|tomatoes(plummy)|local|-|-|-|-|-
august_14_2021|St. James|tomatoes(salad)|local|-|-|-|-|-
august_14_2021|St. James|watermelon|local|-|-|-|-|-
august_14_2021|St. James|yam|negro|330|440|388.67|scarce|excellent
august_14_2021|St. James|yam|sweet|-|-|-|-|-
august_14_2021|St. James|yam|white (lucea)|-|-|-|-|-
august_14_2021|St. James|yam|yellow|-|-|-|-|-
august_14_2021|Trelawny|broccoli|local|-|-|-|-|-
august_14_2021|Trelawny|cabbage (green)|local|110|176|132|moderate|excellent
august_14_2021|Trelawny|cabbage (red)|local|-|-|-|-|-
august_14_2021|Trelawny|callaloo|shredded|-|-|-|-|-
august_14_2021|Trelawny|callaloo|whole|-|-|-|-|-
august_14_2021|Trelawny|cantaloupe|local|-|-|-|-|-
august_14_2021|Trelawny|carrot|local|88|132|104.5|fair|excellent
august_14_2021|Trelawny|cauliflower|local|-|-|-|-|-
august_14_2021|Trelawny|coco|local|220|264|242|scarce|excellent
august_14_2021|Trelawny|cucumber|local|132|176|154|moderate|excellent
august_14_2021|Trelawny|dasheen|local|-|-|-|-|-
august_14_2021|Trelawny|escallion|local|-|-|-|-|-
