"Ministry of Industry,
Commerce, Agriculture
& Fisheries"||||"Farmgate Prices (J$/Kg)
Week Ending February 06, 2021"||||||||||||||||
||||||||||||||||||||
||||||||||||||||||||
||||||||||||||||||||
||||||Manchester|||||||||St. Andrew|||||
||||||||||||||||||||
||||||Low||High||"Most
Frequent"|Supply|||Grade|Low|High|"Most
Frequent"|Supply||Grade
Commodity||Variety / Source||||||||||||||||||
||||||||||||||||||||
||||||St. Catherine|||||||||Clarendon|||||
||||||Low||High||Most Frequent|Supply|||Grade|Low|High|Most Frequent|Supply||Grade
Commodity||Variety / Source||||||||||||||||||
||||||||||||||||||||
Broccoli||Local||||-||-||-|-|||-|990|990|990|Moderate||Excellent
||||||||||||||||||||
Cabbage (Green)||Local||||132||154||143|Moderate|||Excellent|110|176|110|Fair||Excellent
Cabbage (Red)||Local||||-||-||-|-|||-|-|-|-|-||-
Callaloo||Shredded||||-||-||-|-|||-|-|-|-|-||-
Callaloo||Whole||||44||66||55|Moderate|||Excellent|66|110|66|Moderate||Excellent
Cantaloupe||Local||||-||-||-|-|||-|-|-|-|-||-
Carrot||Local||||-||-||-|-|||-|154|264|178.75|Moderate||Excellent
Cauliflower||Local||||-||-||-|-|||-|660|660|660|Moderate||Excellent
Coco||Local||||-||-||-|-|||-|220|330|308|Moderate||Excellent
Cucumber||Local||||66||110||66|Moderate|||Excellent|44|110|66|Moderate||Excellent
Dasheen||Local||||-||-||-|-|||-|220|330|220|Moderate||Excellent
Escallion||Local||||-||-||-|-|||-|-|-|-|-||-
Ginger||Local||||-||-||-|-|||-|198|264|220|Moderate||Excellent
Green Banana||Local||||110||110||110|Moderate|||Excellent|44|88|66|Fair||Excellent
Gungo Peas||Dry||||-||-||-|-|||-|-|-|-|-||-
Gungo Peas||Green||||220||220||220|Moderate|||Excellent|-|-|-|-||-
Honeydew Melon||Local||||-||-||-|-|||-|-|-|-|-||-
Irish Potato||Local||||220||220||220|Scarce|||Excellent|330|330|330|Scarce||Excellent
Lettuce||Iceberg (Local)||||110||220||220|Scarce|||Excellent|110|176|154|Moderate||Excellent
Lettuce||Other||||-||-||-|-|||-|-|-|-|-||-
Lettuce||Romaine (Local)||||-||-||-|-|||-|330|330|330|Moderate||Excellent
Okra||Local||||110||220||132|Moderate|||Excellent|154|220|220|Moderate||Excellent
Onion||Local||||-||-||-|-|||-|-|-|-|-||-
Pak Choi||Local||||-||-||-|-|||-|44|110|110|Moderate||Excellent
Papaya||Local||||-||-||-|-|||-|-|-|-|-||-
Pepper||Scotch Bonnet||||440||660||550|Scarce|||Excellent|330|550|385|Moderate||Excellent
Pepper||West Indian Red||||-||-||-|-|||-|-|-|-|-||-
Pineapple||Cow Boy||||-||-||-|-|||-|-|-|-|-||-
Pineapple||MD 2||||-||-||-|-|||-|-|-|-|-||-
Pineapple||Sugar Loaf||||-||-||-|-|||-|-|-|-|-||-
Plantain||Green||||220||308||264|Moderate|||Excellent|110|312|110|Moderate||Excellent
Plantain||Ripe||||-||-||-|-|||-|-|-|-|-||-
Pumpkin||Local||||154||220||183.33|Scarce|||Excellent|110|198|143|Moderate||Excellent
Sorrel||Local||||330||396||363|Scarce|||Excellent|330|330|330|Moderate||Excellent
String Bean||Local||||220||220||220|Scarce|||Excellent|132|176|165|Moderate||Excellent
Sweet Pepper (Green)||Green House (Local)||||-||-||-|-|||-|220|264|264|Moderate||Excellent
Sweet Pepper (Green)||Local||||220||440||330|Scarce|||Excellent|220|286|220|Moderate||Excellent
Sweet Pepper (Red)||Green House (Local)||||-||-||-|-|||-|-|-|-|-||-
Sweet Pepper (Red)||Local||||-||-||-|-|||-|-|-|-|-||-
Sweet Pepper (Yellow)||Green House (Local)||||-||-||-|-|||-|-|-|-|-||-
Sweet Pepper (Yellow)||Local||||-||-||-|-|||-|-|-|-|-||-
Sweet Potato||Local||||88||286||165|Moderate|||Excellent|110|176|154|Moderate||Excellent
Thyme||Local||||-||-||-|-|||-|-|-|-|-||-
Tomatoes(Plummy)||Local||||22||220||44|Moderate|||Excellent|22|110|77|Fair||Excellent
Tomatoes(Salad)||Local||||110||110||110|Scarce|||Excellent|66|176|110|Average||Excellent
Watermelon||Local||||-||-||-|-|||-|-|-|-|-||-
Yam||Negro||||-||-||-|-|||-|-|-|-|-||-
Yam||Sweet||||-||-||-|-|||-|550|550|550|Scarce||Excellent
Yam||White (Lucea)||||-||-||-|-|||-|-|-|-|-||-
Yam||Yellow||||-||-||-|-|||-|110|176|132|Moderate||Excellent
||||||||||||||||||||
Prepared on 2/4/2021 by Agriculture Marketing Information Division||||||||||||||||||||
||||||||||||||||||||
||||||St. Elizabeth|||||||||Westmoreland|||||
||||||Low||High||Most Frequent|Supply|||Grade|Low|High|Most Frequent|Supply||Grade
Commodity||Variety / Source||||||||||||||||||
Broccoli||Local||||880||990||935|Moderate|||Excellent|-|-|-|-||-
Cabbage (Green)||Local||||154||220||176|Moderate|||Excellent|176|220|176|Moderate||Excellent
Cabbage (Red)||Local||||-||-||-|-|||-|-|-|-|-||-
Callaloo||Shredded||||-||-||-|-|||-|-|-|-|-||-
Callaloo||Whole||||-||-||-|-|||-|110|110|110|Moderate||Excellent
Cantaloupe||Local||||220||264||242|Moderate|||Excellent|-|-|-|-||-
Carrot||Local||||198||264||220|Moderate|||Excellent|220|220|220|Scarce||Excellent
Cauliflower||Local||||506||550||528|Moderate|||Excellent|-|-|-|-||-
Coco||Local||||220||264||242|Moderate|||Excellent|220|286|220|Scarce||Excellent
Cucumber||Local||||66||110||88|Moderate|||Excellent|88|110|99|Moderate||Excellent
Dasheen||Local||||176||220||198|Moderate|||Excellent|154|198|176|Moderate||Excellent
Escallion||Local||||154||220||176|Moderate|||Excellent|-|-|-|-||-
Ginger||Local||||264||330||297|Good|||Excellent|330|396|363|Scarce||Excellent
Green Banana||Local||||66||77||71.5|Moderate|||Excellent|110|132|110|Moderate||Excellent
Gungo Peas||Dry||||-||-||-|-|||-|-|-|-|-||-
Gungo Peas||Green||||-||-||-|-|||-|-|-|-|-||-
Honeydew Melon||Local||||220||264||242|Moderate|||Excellent|-|-|-|-||-
Irish Potato||Local||||-||-||-|-|||-|220|264|264|Fair||Excellent
Lettuce||Iceberg (Local)||||110||176||165|Moderate|||Excellent|220|220|220|Moderate||Excellent
Lettuce||Other||||-||-||-|-|||-|-|-|-|-||-
Lettuce||Romaine (Local)||||-||-||-|-|||-|-|-|-|-||-
Okra||Local||||-||-||-|-|||-|264|396|286|Scarce||Excellent
Onion||Local||||-||-||-|-|||-|-|-|-|-||-
Pak Choi||Local||||-||-||-|-|||-|110|132|110|Moderate||Excellent
Papaya||Local||||132||176||154|Moderate|||Excellent|154|176|176|Moderate||Excellent
Pepper||Scotch Bonnet||||550||660||605|Scarce|||Excellent|286|440|286|Scarce||Excellent
Pepper||West Indian Red||||220||330||271.33|Moderate|||Excellent|-|-|-|-||-
Pineapple||Cow Boy||||154||176||165|Moderate|||Excellent|154|176|176|Moderate||Excellent
Pineapple||MD 2||||198||220||209|Moderate|||Excellent|-|-|-|-||-
Pineapple||Sugar Loaf||||-||-||-|-|||-|-|-|-|-||-
Plantain||Green||||132||176||143|Moderate|||Excellent|176|176|176|Fair||Excellent
Plantain||Ripe||||-||-||-|-|||-|-|-|-|-||-
Pumpkin||Local||||110||154||121|Moderate|||Excellent|154|198|176|Scarce||Excellent
Sorrel||Local||||396||440||418|Moderate|||Excellent|-|-|-|-||-
String Bean||Local||||-||-||-|-|||-|-|-|-|-||-
Sweet Pepper (Green)||Green House (Local)||||-||-||-|-|||-|440|440|440|Scarce||Excellent
Sweet Pepper (Green)||Local||||330||440||341|Moderate|||Excellent|330|396|330|Scarce||Excellent
Sweet Pepper (Red)||Green House (Local)||||-||-||-|-|||-|880|880|880|Scarce||Excellent
Sweet Pepper (Red)||Local||||-||-||-|-|||-|-|-|-|-||-
Sweet Pepper (Yellow)||Green House (Local)||||-||-||-|-|||-|880|880|880|Scarce||Excellent
Sweet Pepper (Yellow)||Local||||-||-||-|-|||-|-|-|-|-||-
Sweet Potato||Local||||110||176||132|Moderate|||Excellent|110|176|132|Moderate||Excellent
Thyme||Local||||660||880||770|Moderate|||Excellent|-|-|-|-||-
Tomatoes(Plummy)||Local||||44||66||55|Average|||Excellent|66|110|66|Average||Excellent
Tomatoes(Salad)||Local||||110||154||132|Fair|||Excellent|-|-|-|-||-
Watermelon||Local||||264||286||275|Moderate|||Excellent|-|-|-|-||-
Yam||Negro||||-||-||-|-|||-|-|-|-|-||-
Yam||Sweet||||-||-||-|-|||-|-|-|-|-||-
Yam||White (Lucea)||||-||-||-|-|||-|176|198|176|Scarce||Excellent
Yam||Yellow||||-||-||-|-|||-|176|198|176|Scarce||Excellent
||||||||||||||||||||
||||||||||||||||||||
Prepared on 2/4/2021 by Agriculture Marketing Information Division||||||||||||||||||||
||||||||||||||||||||
||||||Hanover|||||||||St. James|||||
||||||Low||High||Most Frequent|Supply|||Grade|Low|High|Most Frequent|Supply||Grade
Commodity||Variety / Source||||||||||||||||||
||||||||||||||||||||
Broccoli||Local||||-||-||-|-|||-|-|-|-|-||-
||||||||||||||||||||
Cabbage (Green)||Local||||132||176||154|Moderate|||Excellent|154|220|176|Scarce||Excellent
Cabbage (Red)||Local||||-||-||-|-|||-|-|-|-|-||-
Callaloo||Shredded||||-||-||-|-|||-|-|-|-|-||-
Callaloo||Whole||||66||132||66|Moderate|||Excellent|110|154|132|Moderate||Excellent
Cantaloupe||Local||||-||-||-|-|||-|-|-|-|-||-
Carrot||Local||||264||308||308|Scarce|||Excellent|396|440|440|Scarce||Excellent
Cauliflower||Local||||-||-||-|-|||-|-|-|-|-||-
Coco||Local||||176||264||264|Scarce|||Excellent|-|-|-|-||-
Cucumber||Local||||110||132||110|Moderate|||Excellent|-|-|-|-||-
Dasheen||Local||||176||220||198|Moderate|||Excellent|220|264|264|Good||Excellent
Escallion||Local||||-||-||-|-|||-|-|-|-|-||-
Ginger||Local||||220||330||220|Fair|||Excellent|264|330|330|Fair||Excellent
Green Banana||Local||||33||55||44|Moderate|||Excellent|55|77|77|Scarce||Excellent
Gungo Peas||Dry||||-||-||-|-|||-|-|-|-|-||-
Gungo Peas||Green||||176||374||176|Moderate|||Excellent|-|-|-|-||-
Honeydew Melon||Local||||-||-||-|-|||-|-|-|-|-||-
Irish Potato||Local||||-||-||-|-|||-|-|-|-|-||-
Lettuce||Iceberg (Local)||||-||-||-|-|||-|176|220|176|Good||Excellent
Lettuce||Other||||-||-||-|-|||-|-|-|-|-||-
Lettuce||Romaine (Local)||||-||-||-|-|||-|-|-|-|-||-
Okra||Local||||-||-||-|-|||-|330|330|330|Moderate||Excellent
Onion||Local||||-||-||-|-|||-|440|440|440|Scarce||Excellent
Pak Choi||Local||||66||110||66|Moderate|||Excellent|88|110|110|Average||Excellent
Papaya||Local||||-||-||-|-|||-|154|154|154|Scarce||Excellent
Pepper||Scotch Bonnet||||440||550||440|Moderate|||Excellent|440|770|660|Scarce||Excellent
Pepper||West Indian Red||||132||220||132|Moderate|||Excellent|-|-|-|-||-
Pineapple||Cow Boy||||-||-||-|-|||-|132|132|132|Moderate||Excellent
Pineapple||MD 2||||-||-||-|-|||-|-|-|-|-||-
Pineapple||Sugar Loaf||||-||-||-|-|||-|154|176|176|Scarce||Excellent
Plantain||Green||||55||88||60.5|Moderate|||Excellent|132|154|154|Scarce||Excellent
Plantain||Ripe||||-||-||-|-|||-|-|-|-|-||-
Pumpkin||Local||||132||154||143|Scarce|||Excellent|110|154|132|Scarce||Excellent
Sorrel||Local||||352||396||396|Scarce|||Excellent|-|-|-|-||-
String Bean||Local||||-||-||-|-|||-|-|-|-|-||-
Sweet Pepper (Green)||Green House (Local)||||-||-||-|-|||-|-|-|-|-||-
Sweet Pepper (Green)||Local||||330||396||330|Moderate|||Excellent|330|440|330|Scarce||Excellent
Sweet Pepper (Red)||Green House (Local)||||-||-||-|-|||-|-|-|-|-||-
Sweet Pepper (Red)||Local||||-||-||-|-|||-|-|-|-|-||-
Sweet Pepper (Yellow)||Green House (Local)||||-||-||-|-|||-|-|-|-|-||-
Sweet Pepper (Yellow)||Local||||-||-||-|-|||-|-|-|-|-||-
Sweet Potato||Local||||110||176||143|Moderate|||Excellent|-|-|-|-||-
Thyme||Local||||-||-||-|-|||-|-|-|-|-||-
Tomatoes(Plummy)||Local||||55||110||66|Moderate|||Excellent|110|132|110|Fair||Excellent
Tomatoes(Salad)||Local||||132||176||132|Moderate|||Excellent|176|176|176|Moderate||Excellent
Watermelon||Local||||-||-||-|-|||-|-|-|-|-||-
Yam||Negro||||-||-||-|-|||-|-|-|-|-||-
Yam||Sweet||||-||-||-|-|||-|-|-|-|-||-
Yam||White (Lucea)||||220||264||264|Scarce|||Excellent|-|-|-|-||-
Yam||Yellow||||154||220||176|Moderate|||Excellent|220|220|220|Moderate||Excellent
||||||||||||||||||||
Prepared on 2/4/2021 by Agriculture Marketing Information Division||||||||||||||||||||
||||||||||||||||||||
||||||Trelawny|||||||||St. Ann|||||
||||||Low||High||Most Frequent|Supply|||Grade|Low|High|Most Frequent|Supply||Grade
Commodity||Variety / Source||||||||||||||||||
Broccoli||Local||||-||-||-|-|||-|-|-|-|-||-
Cabbage (Green)||Local||||154||198||176|Fair|||Excellent|110|154|132|Moderate||Excellent
Cabbage (Red)||Local||||-||-||-|-|||-|-|-|-|-||-
Callaloo||Shredded||||-||-||-|-|||-|-|-|-|-||-
Callaloo||Whole||||-||-||-|-|||-|-|-|-|-||-
Cantaloupe||Local||||-||-||-|-|||-|-|-|-|-||-
Carrot||Local||||176||220||198|Moderate|||Excellent|176|220|198|Moderate||Excellent
Cauliflower||Local||||-||-||-|-|||-|-|-|-|-||-
Coco||Local||||-||-||-|-|||-|-|-|-|-||-
Cucumber||Local||||88||110||99|Moderate|||Excellent|-|-|-|-||-
Dasheen||Local||||-||-||-|-|||-|-|-|-|-||-
Escallion||Local||||-||-||-|-|||-|-|-|-|-||-
Ginger||Local||||330||440||388.67|Moderate|||Excellent|330|440|388.67|Moderate||Excellent
Green Banana||Local||||-||-||-|-|||-|44|66|55|Average||Excellent
Gungo Peas||Dry||||-||-||-|-|||-|-|-|-|-||-
Gungo Peas||Green||||-||-||-|-|||-|154|220|183.33|Moderate||Excellent
Honeydew Melon||Local||||-||-||-|-|||-|-|-|-|-||-
Irish Potato||Local||||-||-||-|-|||-|-|-|-|-||-
Lettuce||Iceberg (Local)||||132||176||154|Moderate|||Excellent|110|132|132|Fair||Excellent
Lettuce||Other||||-||-||-|-|||-|-|-|-|-||-
Lettuce||Romaine (Local)||||-||-||-|-|||-|-|-|-|-||-
Okra||Local||||176||220||198|Moderate|||Excellent|-|-|-|-||-
Onion||Local||||-||-||-|-|||-|-|-|-|-||-
Pak Choi||Local||||-||-||-|-|||-|33|66|49.5|Moderate||Excellent
Papaya||Local||||121||154||135.67|Moderate|||Excellent|-|-|-|-||-
Pepper||Scotch Bonnet||||550||594||572|Moderate|||Excellent|-|-|-|-||-
Pepper||West Indian Red||||220||330||278.67|Moderate|||Excellent|220|330|271.33|Moderate||Excellent
Pineapple||Cow Boy||||-||-||-|-|||-|-|-|-|-||-
Pineapple||MD 2||||-||-||-|-|||-|-|-|-|-||-
Pineapple||Sugar Loaf||||-||-||-|-|||-|-|-|-|-||-
Plantain||Green||||-||-||-|-|||-|88|110|99|Moderate||Excellent
Plantain||Ripe||||-||-||-|-|||-|-|-|-|-||-
Pumpkin||Local||||88||110||99|Fair|||Excellent|110|154|132|Scarce||Excellent
Sorrel||Local||||-||-||-|-|||-|-|-|-|-||-
String Bean||Local||||-||-||-|-|||-|-|-|-|-||-
Sweet Pepper (Green)||Green House (Local)||||-||-||-|-|||-|396|440|396|Moderate||Excellent
Sweet Pepper (Green)||Local||||154||198||176|Moderate|||Excellent|330|440|388.67|Scarce||Excellent
Sweet Pepper (Red)||Green House (Local)||||-||-||-|-|||-|-|-|-|-||-
Sweet Pepper (Red)||Local||||-||-||-|-|||-|-|-|-|-||-
Sweet Pepper (Yellow)||Green House (Local)||||-||-||-|-|||-|-|-|-|-||-
Sweet Pepper (Yellow)||Local||||-||-||-|-|||-|-|-|-|-||-
Sweet Potato||Local||||154||220||187|Moderate|||Excellent|132|176|154|Fair||Excellent
Thyme||Local||||-||-||-|-|||-|-|-|-|-||-
Tomatoes(Plummy)||Local||||-||-||-|-|||-|66|88|77|Moderate||Excellent
Tomatoes(Salad)||Local||||88||110||99|Moderate|||Excellent|88|132|110|Moderate||Excellent
Watermelon||Local||||-||-||-|-|||-|-|-|-|-||-
Yam||Negro||||-||-||-|-|||-|-|-|-|-||-
Yam||Sweet||||-||-||-|-|||-|396|440|396|Scarce||Excellent
Yam||White (Lucea)||||-||-||-|-|||-|-|-|-|-||-
Yam||Yellow||||154||198||176|Fair|||Excellent|110|154|132|Moderate||Excellent
||||||||||||||||||||
||||||||||||||||||||
Prepared on 2/4/2021 by Agriculture Marketing Information Division||||||||||||||||||||
||||||||||||||||||||
||||||St. Mary|||||||||Portland|||||
||||||Low||High||Most Frequent|Supply|||Grade|Low|High|Most Frequent|Supply||Grade
Commodity||Variety / Source||||||||||||||||||
Broccoli||Local||||-||-||-|-|||-|-|-|-|-||-
Cabbage (Green)||Local||||77||110||88|Moderate|||Excellent|220|264|242|Scarce||Excellent
Cabbage (Red)||Local||||-||-||-|-|||-|-|-|-|-||-
Callaloo||Shredded||||-||-||-|-|||-|-|-|-|-||-
Callaloo||Whole||||-||-||-|-|||-|176|220|198|Scarce||Excellent
Cantaloupe||Local||||-||-||-|-|||-|-|-|-|-||-
Carrot||Local||||-||-||-|-|||-|440|440|440|Scarce||Excellent
Cauliflower||Local||||-||-||-|-|||-|-|-|-|-||-
Coco||Local||||330||440||385|Scarce|||Excellent|286|352|319|Scarce||Excellent
Cucumber||Local||||88||154||132|Scarce|||Excellent|-|-|-|-||-
Dasheen||Local||||308||352||330|Scarce|||Excellent|286|330|308|Scarce||Excellent
Escallion||Local||||-||-||-|-|||-|440|550|495|Scarce||Excellent
Ginger||Local||||-||-||-|-|||-|-|-|-|-||-
Green Banana||Local||||44||88||66|Moderate|||Excellent|44|66|55|Moderate||Excellent
Gungo Peas||Dry||||-||-||-|-|||-|-|-|-|-||-
Gungo Peas||Green||||-||-||-|-|||-|-|-|-|-||-
Honeydew Melon||Local||||-||-||-|-|||-|-|-|-|-||-
Irish Potato||Local||||-||-||-|-|||-|-|-|-|-||-
Lettuce||Iceberg (Local)||||110||132||121|Scarce|||Excellent|-|-|-|-||-
Lettuce||Other||||-||-||-|-|||-|-|-|-|-||-
Lettuce||Romaine (Local)||||110||132||121|Scarce|||Excellent|-|-|-|-||-
Okra||Local||||-||-||-|-|||-|-|-|-|-||-
Onion||Local||||-||-||-|-|||-|-|-|-|-||-
Pak Choi||Local||||77||110||88|Moderate|||Excellent|220|330|275|Scarce||Excellent
Papaya||Local||||132||154||154|Moderate|||Excellent|154|176|165|Scarce||Excellent
Pepper||Scotch Bonnet||||440||660||660|Scarce|||Excellent|550|660|605|Scarce||Excellent
Pepper||West Indian Red||||220||440||440|Scarce|||Excellent|440|550|495|Scarce||Excellent
Pineapple||Cow Boy||||-||-||-|-|||-|-|-|-|-||-
Pineapple||MD 2||||-||-||-|-|||-|176|220|198|Scarce||Excellent
Pineapple||Sugar Loaf||||220||220||220|Scarce|||Excellent|176|220|198|Scarce||Excellent
Plantain||Green||||88||110||99|Moderate|||Excellent|110|132|121|Scarce||Excellent
Plantain||Ripe||||-||-||-|-|||-|176|220|198|Scarce||Excellent
Pumpkin||Local||||176||242||220|Scarce|||Excellent|110|132|121|Scarce||Excellent
Sorrel||Local||||-||-||-|-|||-|440|550|495|Scarce||Excellent
String Bean||Local||||176||220||198|Scarce|||Excellent|-|-|-|-||-
Sweet Pepper (Green)||Green House (Local)||||-||-||-|-|||-|660|880|770|Scarce||Excellent
Sweet Pepper (Green)||Local||||220||374||330|Scarce|||Excellent|-|-|-|-||-
Sweet Pepper (Red)||Green House (Local)||||-||-||-|-|||-|-|-|-|-||-
Sweet Pepper (Red)||Local||||-||-||-|-|||-|-|-|-|-||-
Sweet Pepper (Yellow)||Green House (Local)||||-||-||-|-|||-|-|-|-|-||-
Sweet Pepper (Yellow)||Local||||-||-||-|-|||-|-|-|-|-||-
Sweet Potato||Local||||154||220||198|Moderate|||Excellent|220|264|242|Scarce||Excellent
Thyme||Local||||-||-||-|-|||-|-|-|-|-||-
Tomatoes(Plummy)||Local||||55||66||60.5|Moderate|||Excellent|-|-|-|-||-
Tomatoes(Salad)||Local||||-||-||-|-|||-|-|-|-|-||-
Watermelon||Local||||-||-||-|-|||-|-|-|-|-||-
Yam||Negro||||-||-||-|-|||-|-|-|-|-||-
Yam||Sweet||||-||-||-|-|||-|-|-|-|-||-
Yam||White (Lucea)||||-||-||-|-|||-|220|330|275|Scarce||Excellent
Yam||Yellow||||154||176||176|Scarce|||Excellent|220|330|275|Scarce||Excellent
||||||||||||||||||||
Prepared on 2/4/2021 by Agriculture Marketing Information Division||||||||||||||||||||
||||||||||||||||||||
||||||St. Thomas||||||||||||||
||||||Low||High||Most Frequent|Supply|||Grade||||||
Commodity||Variety / Source||||||||||||||||||
Broccoli||Local||||-||-||-|-|||-||||||
Cabbage (Green)||Local||||88||220||165|Moderate|||Excellent||||||
Cabbage (Red)||Local||||-||-||-|-|||-||||||
Callaloo||Shredded||||-||-||-|-|||-||||||
Callaloo||Whole||||110||176||132|Moderate|||Excellent||||||
Cantaloupe||Local||||-||-||-|-|||-||||||
Carrot||Local||||88||264||220|Moderate|||Excellent||||||
Cauliflower||Local||||-||-||-|-|||-||||||
Coco||Local||||264||330||330|Scarce|||Excellent||||||
Cucumber||Local||||44||110||66|Fair|||Excellent||||||
Dasheen||Local||||-||-||-|-|||-||||||
Escallion||Local||||-||-||-|-|||-||||||
Ginger||Local||||176||264||220|Moderate|||Excellent||||||
Green Banana||Local||||55||110||66|Moderate|||Excellent||||||
Gungo Peas||Dry||||-||-||-|-|||-||||||
Gungo Peas||Green||||220||660||330|Fair|||Excellent||||||
Honeydew Melon||Local||||-||-||-|-|||-||||||
Irish Potato||Local||||-||-||-|-|||-||||||
Lettuce||Iceberg (Local)||||154||220||183.33|Moderate|||Excellent||||||
Lettuce||Other||||-||-||-|-|||-||||||
Lettuce||Romaine (Local)||||-||-||-|-|||-||||||
Okra||Local||||88||176||121|Moderate|||Excellent||||||
Onion||Local||||242||287||264.33|Scarce|||Excellent||||||
Pak Choi||Local||||66||220||82.5|Moderate|||Excellent||||||
Papaya||Local||||-||-||-|-|||-||||||
Pepper||Scotch Bonnet||||440||1100||550|Scarce|||Excellent||||||
Pepper||West Indian Red||||-||-||-|-|||-||||||
Pineapple||Cow Boy||||-||-||-|-|||-||||||
Pineapple||MD 2||||-||-||-|-|||-||||||
